gear_ratio,vehicle_speed_kmh,road_grade_deg,motor_rpm,motor_torque_nm,wheel_torque_nm,tractive_force_n,rolling_resistance_n,aerodynamic_drag_n,grade_resistance_n,acceleration_mps2,theoretical_vehicle_speed_kmh
5.5,100,8,8000,337.5,1763.4375,5510.7422,211.896,291.1265,2457.5186,1.416778,175.4722
5.5,100,10,2000,450.0,2351.25,7347.6562,211.896,291.1265,3066.2795,2.099086,43.8681
5.5,100,10,4000,427.5,2233.6875,6980.2734,211.896,291.1265,3066.2795,1.894984,87.7361
5.5,100,10,6000,382.5,1998.5625,6245.5078,211.896,291.1265,3066.2795,1.486781,131.6042
5.5,100,10,8000,337.5,1763.4375,5510.7422,211.896,291.1265,3066.2795,1.078578,175.4722
5.75,20,0,2000,450.0,2458.125,7681.6406,211.896,11.6451,0.0,4.143389,41.9608
5.75,20,0,4000,427.5,2335.2188,7297.5586,211.896,11.6451,0.0,3.93001,83.9215
5.75,20,0,6000,382.5,2089.4062,6529.3945,211.896,11.6451,0.0,3.503252,125.8823
5.75,20,0,8000,337.5,1843.5938,5761.2305,211.896,11.6451,0.0,3.076494,167.843
5.75,20,2,2000,450.0,2458.125,7681.6406,211.896,11.6451,616.2553,3.801025,41.9608
5.75,20,2,4000,427.5,2335.2188,7297.5586,211.896,11.6451,616.2553,3.587646,83.9215
5.75,20,2,6000,382.5,2089.4062,6529.3945,211.896,11.6451,616.2553,3.160888,125.8823
5.75,20,2,8000,337.5,1843.5938,5761.2305,211.896,11.6451,616.2553,2.73413,167.843
5.75,20,5,2000,450.0,2458.125,7681.6406,211.896,11.6451,1538.9961,3.288391,41.9608
5.75,20,5,4000,427.5,2335.2188,7297.5586,211.896,11.6451,1538.9961,3.075012,83.9215
5.75,20,5,6000,382.5,2089.4062,6529.3945,211.896,11.6451,1538.9961,2.648254,125.8823
5.75,20,5,8000,337.5,1843.5938,5761.2305,211.896,11.6451,1538.9961,2.221496,167.843
5.75,20,8,2000,450.0,2458.125,7681.6406,211.896,11.6451,2457.5186,2.778101,41.9608
5.75,20,8,4000,427.5,2335.2188,7297.5586,211.896,11.6451,2457.5186,2.564722,83.9215
5.75,20,8,6000,382.5,2089.4062,6529.3945,211.896,11.6451,2457.5186,2.137964,125.8823
5.75,20,8,8000,337.5,1843.5938,5761.2305,211.896,11.6451,2457.5186,1.711206,167.843
5.75,20,10,2000,450.0,2458.125,7681.6406,211.896,11.6451,3066.2795,2.4399,41.9608
5.75,20,10,4000,427.5,2335.2188,7297.5586,211.896,11.6451,3066.2795,2.226521,83.9215
5.75,20,10,6000,382.5,2089.4062,6529.3945,211.896,11.6451,3066.2795,1.799763,125.8823
5.75,20,10,8000,337.5,1843.5938,5761.2305,211.896,11.6451,3066.2795,1.373005,167.843
5.75,40,0,2000,450.0,2458.125,7681.6406,211.896,46.5802,0.0,4.12398,41.9608
5.75,40,0,4000,427.5,2335.2188,7297.5586,211.896,46.5802,0.0,3.910601,83.9215
5.75,40,0,6000,382.5,2089.4062,6529.3945,211.896,46.5802,0.0,3.483843,125.8823
5.75,40,0,8000,337.5,1843.5938,5761.2305,211.896,46.5802,0.0,3.057086,167.843
5.75,40,2,2000,450.0,2458.125,7681.6406,211.896,46.5802,616.2553,3.781616,41.9608
5.75,40,2,4000,427.5,2335.2188,7297.5586,211.896,46.5802,616.2553,3.568237,83.9215
5.75,40,2,6000,382.5,2089.4062,6529.3945,211.896,46.5802,616.2553,3.141479,125.8823
5.75,40,2,8000,337.5,1843.5938,5761.2305,211.896,46.5802,616.2553,2.714722,167.843
5.75,40,5,2000,450.0,2458.125,7681.6406,211.896,46.5802,1538.9961,3.268982,41.9608
5.75,40,5,4000,427.5,2335.2188,7297.5586,211.896,46.5802,1538.9961,3.055603,83.9215
5.75,40,5,6000,382.5,2089.4062,6529.3945,211.896,46.5802,1538.9961,2.628846,125.8823
5.75,40,5,8000,337.5,1843.5938,5761.2305,211.896,46.5802,1538.9961,2.202088,167.843
5.75,40,8,2000,450.0,2458.125,7681.6406,211.896,46.5802,2457.5186,2.758692,41.9608
5.75,40,8,4000,427.5,2335.2188,7297.5586,211.896,46.5802,2457.5186,2.545313,83.9215
5.75,40,8,6000,382.5,2089.4062,6529.3945,211.896,46.5802,2457.5186,2.118555,125.8823
5.75,40,8,8000,337.5,1843.5938,5761.2305,211.896,46.5802,2457.5186,1.691798,167.843
5.75,40,10,2000,450.0,2458.125,7681.6406,211.896,46.5802,3066.2795,2.420492,41.9608
5.75,40,10,4000,427.5,2335.2188,7297.5586,211.896,46.5802,3066.2795,2.207113,83.9215
5.75,40,10,6000,382.5,2089.4062,6529.3945,211.896,46.5802,3066.2795,1.780355,125.8823
5.75,40,10,8000,337.5,1843.5938,5761.2305,211.896,46.5802,3066.2795,1.353597,167.843
5.75,60,0,2000,450.0,2458.125,7681.6406,211.896,104.8056,0.0,4.091633,41.9608
5.75,60,0,4000,427.5,2335.2188,7297.5586,211.896,104.8056,0.0,3.878254,83.9215
5.75,60,0,6000,382.5,2089.4062,6529.3945,211.896,104.8056,0.0,3.451496,125.8823
5.75,60,0,8000,337.5,1843.5938,5761.2305,211.896,104.8056,0.0,3.024738,167.843
5.75,60,2,2000,450.0,2458.125,7681.6406,211.896,104.8056,616.2553,3.749269,41.9608
5.75,60,2,4000,427.5,2335.2188,7297.5586,211.896,104.8056,616.2553,3.53589,83.9215
5.75,60,2,6000,382.5,2089.4062,6529.3945,211.896,104.8056,616.2553,3.109132,125.8823
5.75,60,2,8000,337.5,1843.5938,5761.2305,211.896,104.8056,616.2553,2.682374,167.843
5.75,60,5,2000,450.0,2458.125,7681.6406,211.896,104.8056,1538.9961,3.236635,41.9608
5.75,60,5,4000,427.5,2335.2188,7297.5586,211.896,104.8056,1538.9961,3.023256,83.9215
5.75,60,5,6000,382.5,2089.4062,6529.3945,211.896,104.8056,1538.9961,2.596498,125.8823
5.75,60,5,8000,337.5,1843.5938,5761.2305,211.896,104.8056,1538.9961,2.16974,167.843
5.75,60,8,2000,450.0,2458.125,7681.6406,211.896,104.8056,2457.5186,2.726345,41.9608
5.75,60,8,4000,427.5,2335.2188,7297.5586,211.896,104.8056,2457.5186,2.512966,83.9215
5.75,60,8,6000,382.5,2089.4062,6529.3945,211.896,104.8056,2457.5186,2.086208,125.8823
5.75,60,8,8000,337.5,1843.5938,5761.2305,211.896,104.8056,2457.5186,1.65945,167.843
5.75,60,10,2000,450.0,2458.125,7681.6406,211.896,104.8056,3066.2795,2.388144,41.9608
5.75,60,10,4000,427.5,2335.2188,7297.5586,211.896,104.8056,3066.2795,2.174765,83.9215
5.75,60,10,6000,382.5,2089.4062,6529.3945,211.896,104.8056,3066.2795,1.748007,125.8823
5.75,60,10,8000,337.5,1843.5938,5761.2305,211.896,104.8056,3066.2795,1.32125,167.843
5.75,80,0,2000,450.0,2458.125,7681.6406,211.896,186.321,0.0,4.046346,41.9608
5.75,80,0,4000,427.5,2335.2188,7297.5586,211.896,186.321,0.0,3.832968,83.9215
5.75,80,0,6000,382.5,2089.4062,6529.3945,211.896,186.321,0.0,3.40621,125.8823
5.75,80,0,8000,337.5,1843.5938,5761.2305,211.896,186.321,0.0,2.979452,167.843
5.75,80,2,2000,450.0,2458.125,7681.6406,211.896,186.321,616.2553,3.703982,41.9608
5.75,80,2,4000,427.5,2335.2188,7297.5586,211.896,186.321,616.2553,3.490603,83.9215
5.75,80,2,6000,382.5,2089.4062,6529.3945,211.896,186.321,616.2553,3.063846,125.8823
5.75,80,2,8000,337.5,1843.5938,5761.2305,211.896,186.321,616.2553,2.637088,167.843
5.75,80,5,2000,450.0,2458.125,7681.6406,211.896,186.321,1538.9961,3.191349,41.9608
5.75,80,5,4000,427.5,2335.2188,7297.5586,211.896,186.321,1538.9961,2.97797,83.9215
5.75,80,5,6000,382.5,2089.4062,6529.3945,211.896,186.321,1538.9961,2.551212,125.8823
5.75,80,5,8000,337.5,1843.5938,5761.2305,211.896,186.321,1538.9961,2.124454,167.843
5.75,80,8,2000,450.0,2458.125,7681.6406,211.896,186.321,2457.5186,2.681058,41.9608
5.75,80,8,4000,427.5,2335.2188,7297.5586,211.896,186.321,2457.5186,2.467679,83.9215
5.75,80,8,6000,382.5,2089.4062,6529.3945,211.896,186.321,2457.5186,2.040922,125.8823
5.75,80,8,8000,337.5,1843.5938,5761.2305,211.896,186.321,2457.5186,1.614164,167.843
5.75,80,10,2000,450.0,2458.125,7681.6406,211.896,186.321,3066.2795,2.342858,41.9608
5.75,80,10,4000,427.5,2335.2188,7297.5586,211.896,186.321,3066.2795,2.129479,83.9215
5.75,80,10,6000,382.5,2089.4062,6529.3945,211.896,186.321,3066.2795,1.702721,125.8823
5.75,80,10,8000,337.5,1843.5938,5761.2305,211.896,186.321,3066.2795,1.275963,167.843
5.75,100,0,2000,450.0,2458.125,7681.6406,211.896,291.1265,0.0,3.988121,41.9608
5.75,100,0,4000,427.5,2335.2188,7297.5586,211.896,291.1265,0.0,3.774742,83.9215
5.75,100,0,6000,382.5,2089.4062,6529.3945,211.896,291.1265,0.0,3.347984,125.8823
5.75,100,0,8000,337.5,1843.5938,5761.2305,211.896,291.1265,0.0,2.921227,167.843
5.75,100,2,2000,450.0,2458.125,7681.6406,211.896,291.1265,616.2553,3.645757,41.9608
5.75,100,2,4000,427.5,2335.2188,7297.5586,211.896,291.1265,616.2553,3.432378,83.9215
5.75,100,2,6000,382.5,2089.4062,6529.3945,211.896,291.1265,616.2553,3.00562,125.8823
5.75,100,2,8000,337.5,1843.5938,5761.2305,211.896,291.1265,616.2553,2.578863,167.843
5.75,100,5,2000,450.0,2458.125,7681.6406,211.896,291.1265,1538.9961,3.133123,41.9608
5.75,100,5,4000,427.5,2335.2188,7297.5586,211.896,291.1265,1538.9961,2.919744,83.9215
5.75,100,5,6000,382.5,2089.4062,6529.3945,211.896,291.1265,1538.9961,2.492987,125.8823
5.75,100,5,8000,337.5,1843.5938,5761.2305,211.896,291.1265,1538.9961,2.066229,167.843
5.75,100,8,2000,450.0,2458.125,7681.6406,211.896,291.1265,2457.5186,2.622833,41.9608
5.75,100,8,4000,427.5,2335.2188,7297.5586,211.896,291.1265,2457.5186,2.409454,83.9215
5.75,100,8,6000,382.5,2089.4062,6529.3945,211.896,291.1265,2457.5186,1.982696,125.8823
5.75,100,8,8000,337.5,1843.5938,5761.2305,211.896,291.1265,2457.5186,1.555939,167.843
5.75,100,10,2000,450.0,2458.125,7681.6406,211.896,291.1265,3066.2795,2.284633,41.9608
5.75,100,10,4000,427.5,2335.2188,7297.5586,211.896,291.1265,3066.2795,2.071254,83.9215
5.75,100,10,6000,382.5,2089.4062,6529.3945,211.896,291.1265,3066.2795,1.644496,125.8823
5.75,100,10,8000,337.5,1843.5938,5761.2305,211.896,291.1265,3066.2795,1.217738,167.843
6.0,20,0,2000,450.0,2565.0,8015.625,211.896,11.6451,0.0,4.328936,40.2124
6.0,20,0,4000,427.5,2436.75,7614.8438,211.896,11.6451,0.0,4.106279,80.4248
6.0,20,0,6000,382.5,2180.25,6813.2812,211.896,11.6451,0.0,3.660967,120.6372
6.0,20,0,8000,337.5,1923.75,6011.7188,211.896,11.6451,0.0,3.215654,160.8495
6.0,20,2,2000,450.0,2565.0,8015.625,211.896,11.6451,616.2553,3.986571,40.2124
6.0,20,2,4000,427.5,2436.75,7614.8438,211.896,11.6451,616.2553,3.763915,80.4248
6.0,20,2,6000,382.5,2180.25,6813.2812,211.896,11.6451,616.2553,3.318603,120.6372
6.0,20,2,8000,337.5,1923.75,6011.7188,211.896,11.6451,616.2553,2.87329,160.8495
6.0,20,5,2000,450.0,2565.0,8015.625,211.896,11.6451,1538.9961,3.473938,40.2124
6.0,20,5,4000,427.5,2436.75,7614.8438,211.896,11.6451,1538.9961,3.251281,80.4248
6.0,20,5,6000,382.5,2180.25,6813.2812,211.896,11.6451,1538.9961,2.805969,120.6372
6.0,20,5,8000,337.5,1923.75,6011.7188,211.896,11.6451,1538.9961,2.360656,160.8495
6.0,20,8,2000,450.0,2565.0,8015.625,211.896,11.6451,2457.5186,2.963647,40.2124
6.0,20,8,4000,427.5,2436.75,7614.8438,211.896,11.6451,2457.5186,2.740991,80.4248
6.0,20,8,6000,382.5,2180.25,6813.2812,211.896,11.6451,2457.5186,2.295679,120.6372
6.0,20,8,8000,337.5,1923.75,6011.7188,211.896,11.6451,2457.5186,1.850366,160.8495
6.0,20,10,2000,450.0,2565.0,8015.625,211.896,11.6451,3066.2795,2.625447,40.2124
6.0,20,10,4000,427.5,2436.75,7614.8438,211.896,11.6451,3066.2795,2.402791,80.4248
6.0,20,10,6000,382.5,2180.25,6813.2812,211.896,11.6451,3066.2795,1.957478,120.6372
6.0,20,10,8000,337.5,1923.75,6011.7188,211.896,11.6451,3066.2795,1.512166,160.8495
6.0,40,0,2000,450.0,2565.0,8015.625,211.896,46.5802,0.0,4.309527,40.2124
6.0,40,0,4000,427.5,2436.75,7614.8438,211.896,46.5802,0.0,4.086871,80.4248
6.0,40,0,6000,382.5,2180.25,6813.2812,211.896,46.5802,0.0,3.641558,120.6372
6.0,40,0,8000,337.5,1923.75,6011.7188,211.896,46.5802,0.0,3.196246,160.8495
6.0,40,2,2000,450.0,2565.0,8015.625,211.896,46.5802,616.2553,3.967163,40.2124
6.0,40,2,4000,427.5,2436.75,7614.8438,211.896,46.5802,616.2553,3.744507,80.4248
6.0,40,2,6000,382.5,2180.25,6813.2812,211.896,46.5802,616.2553,3.299194,120.6372
6.0,40,2,8000,337.5,1923.75,6011.7188,211.896,46.5802,616.2553,2.853882,160.8495
6.0,40,5,2000,450.0,2565.0,8015.625,211.896,46.5802,1538.9961,3.454529,40.2124
6.0,40,5,4000,427.5,2436.75,7614.8438,211.896,46.5802,1538.9961,3.231873,80.4248
6.0,40,5,6000,382.5,2180.25,6813.2812,211.896,46.5802,1538.9961,2.78656,120.6372
6.0,40,5,8000,337.5,1923.75,6011.7188,211.896,46.5802,1538.9961,2.341248,160.8495
6.0,40,8,2000,450.0,2565.0,8015.625,211.896,46.5802,2457.5186,2.944239,40.2124
6.0,40,8,4000,427.5,2436.75,7614.8438,211.896,46.5802,2457.5186,2.721583,80.4248
6.0,40,8,6000,382.5,2180.25,6813.2812,211.896,46.5802,2457.5186,2.27627,120.6372
6.0,40,8,8000,337.5,1923.75,6011.7188,211.896,46.5802,2457.5186,1.830958,160.8495
6.0,40,10,2000,450.0,2565.0,8015.625,211.896,46.5802,3066.2795,2.606038,40.2124
6.0,40,10,4000,427.5,2436.75,7614.8438,211.896,46.5802,3066.2795,2.383382,80.4248
6.0,40,10,6000,382.5,2180.25,6813.2812,211.896,46.5802,3066.2795,1.93807,120.6372
6.0,40,10,8000,337.5,1923.75,6011.7188,211.896,46.5802,3066.2795,1.492757,160.8495
6.0,60,0,2000,450.0,2565.0,8015.625,211.896,104.8056,0.0,4.27718,40.2124
6.0,60,0,4000,427.5,2436.75,7614.8438,211.896,104.8056,0.0,4.054523,80.4248
6.0,60,0,6000,382.5,2180.25,6813.2812,211.896,104.8056,0.0,3.609211,120.6372
6.0,60,0,8000,337.5,1923.75,6011.7188,211.896,104.8056,0.0,3.163898,160.8495
6.0,60,2,2000,450.0,2565.0,8015.625,211.896,104.8056,616.2553,3.934816,40.2124
6.0,60,2,4000,427.5,2436.75,7614.8438,211.896,104.8056,616.2553,3.712159,80.4248
6.0,60,2,6000,382.5,2180.25,6813.2812,211.896,104.8056,616.2553,3.266847,120.6372
6.0,60,2,8000,337.5,1923.75,6011.7188,211.896,104.8056,616.2553,2.821534,160.8495
6.0,60,5,2000,450.0,2565.0,8015.625,211.896,104.8056,1538.9961,3.422182,40.2124
6.0,60,5,4000,427.5,2436.75,7614.8438,211.896,104.8056,1538.9961,3.199526,80.4248
6.0,60,5,6000,382.5,2180.25,6813.2812,211.896,104.8056,1538.9961,2.754213,120.6372
6.0,60,5,8000,337.5,1923.75,6011.7188,211.896,104.8056,1538.9961,2.308901,160.8495
6.0,60,8,2000,450.0,2565.0,8015.625,211.896,104.8056,2457.5186,2.911892,40.2124
6.0,60,8,4000,427.5,2436.75,7614.8438,211.896,104.8056,2457.5186,2.689235,80.4248
6.0,60,8,6000,382.5,2180.25,6813.2812,211.896,104.8056,2457.5186,2.243923,120.6372
6.0,60,8,8000,337.5,1923.75,6011.7188,211.896,104.8056,2457.5186,1.79861,160.8495
6.0,60,10,2000,450.0,2565.0,8015.625,211.896,104.8056,3066.2795,2.573691,40.2124
6.0,60,10,4000,427.5,2436.75,7614.8438,211.896,104.8056,3066.2795,2.351035,80.4248
6.0,60,10,6000,382.5,2180.25,6813.2812,211.896,104.8056,3066.2795,1.905722,120.6372
6.0,60,10,8000,337.5,1923.75,6011.7188,211.896,104.8056,3066.2795,1.46041,160.8495
6.0,80,0,2000,450.0,2565.0,8015.625,211.896,186.321,0.0,4.231893,40.2124
6.0,80,0,4000,427.5,2436.75,7614.8438,211.896,186.321,0.0,4.009237,80.4248
6.0,80,0,6000,382.5,2180.25,6813.2812,211.896,186.321,0.0,3.563925,120.6372
6.0,80,0,8000,337.5,1923.75,6011.7188,211.896,186.321,0.0,3.118612,160.8495
6.0,80,2,2000,450.0,2565.0,8015.625,211.896,186.321,616.2553,3.889529,40.2124
6.0,80,2,4000,427.5,2436.75,7614.8438,211.896,186.321,616.2553,3.666873,80.4248
6.0,80,2,6000,382.5,2180.25,6813.2812,211.896,186.321,616.2553,3.221561,120.6372
6.0,80,2,8000,337.5,1923.75,6011.7188,211.896,186.321,616.2553,2.776248,160.8495
6.0,80,5,2000,450.0,2565.0,8015.625,211.896,186.321,1538.9961,3.376896,40.2124
6.0,80,5,4000,427.5,2436.75,7614.8438,211.896,186.321,1538.9961,3.154239,80.4248
6.0,80,5,6000,382.5,2180.25,6813.2812,211.896,186.321,1538.9961,2.708927,120.6372
6.0,80,5,8000,337.5,1923.75,6011.7188,211.896,186.321,1538.9961,2.263614,160.8495
6.0,80,8,2000,450.0,2565.0,8015.625,211.896,186.321,2457.5186,2.866605,40.2124
6.0,80,8,4000,427.5,2436.75,7614.8438,211.896,186.321,2457.5186,2.643949,80.4248
6.0,80,8,6000,382.5,2180.25,6813.2812,211.896,186.321,2457.5186,2.198636,120.6372
6.0,80,8,8000,337.5,1923.75,6011.7188,211.896,186.321,2457.5186,1.753324,160.8495
6.0,80,10,2000,450.0,2565.0,8015.625,211.896,186.321,3066.2795,2.528405,40.2124
6.0,80,10,4000,427.5,2436.75,7614.8438,211.896,186.321,3066.2795,2.305748,80.4248
6.0,80,10,6000,382.5,2180.25,6813.2812,211.896,186.321,3066.2795,1.860436,120.6372
6.0,80,10,8000,337.5,1923.75,6011.7188,211.896,186.321,3066.2795,1.415123,160.8495
6.0,100,0,2000,450.0,2565.0,8015.625,211.896,291.1265,0.0,4.173668,40.2124
6.0,100,0,4000,427.5,2436.75,7614.8438,211.896,291.1265,0.0,3.951012,80.4248
6.0,100,0,6000,382.5,2180.25,6813.2812,211.896,291.1265,0.0,3.505699,120.6372
6.0,100,0,8000,337.5,1923.75,6011.7188,211.896,291.1265,0.0,3.060387,160.8495
6.0,100,2,2000,450.0,2565.0,8015.625,211.896,291.1265,616.2553,3.831304,40.2124
6.0,100,2,4000,427.5,2436.75,7614.8438,211.896,291.1265,616.2553,3.608648,80.4248
6.0,100,2,6000,382.5,2180.25,6813.2812,211.896,291.1265,616.2553,3.163335,120.6372
6.0,100,2,8000,337.5,1923.75,6011.7188,211.896,291.1265,616.2553,2.718023,160.8495
6.0,100,5,2000,450.0,2565.0,8015.625,211.896,291.1265,1538.9961,3.31867,40.2124
6.0,100,5,4000,427.5,2436.75,7614.8438,211.896,291.1265,1538.9961,3.096014,80.4248
6.0,100,5,6000,382.5,2180.25,6813.2812,211.896,291.1265,1538.9961,2.650701,120.6372
6.0,100,5,8000,337.5,1923.75,6011.7188,211.896,291.1265,1538.9961,2.205389,160.8495
6.0,100,8,2000,450.0,2565.0,8015.625,211.896,291.1265,2457.5186,2.80838,40.2124
6.0,100,8,4000,427.5,2436.75,7614.8438,211.896,291.1265,2457.5186,2.585724,80.4248
6.0,100,8,6000,382.5,2180.25,6813.2812,211.896,291.1265,2457.5186,2.140411,120.6372
6.0,100,8,8000,337.5,1923.75,6011.7188,211.896,291.1265,2457.5186,1.695099,160.8495
6.0,100,10,2000,450.0,2565.0,8015.625,211.896,291.1265,3066.2795,2.470179,40.2124
6.0,100,10,4000,427.5,2436.75,7614.8438,211.896,291.1265,3066.2795,2.247523,80.4248
6.0,100,10,6000,382.5,2180.25,6813.2812,211.896,291.1265,3066.2795,1.802211,120.6372
6.0,100,10,8000,337.5,1923.75,6011.7188,211.896,291.1265,3066.2795,1.356898,160.8495
6.25,20,0,2000,450.0,2671.875,8349.6094,211.896,11.6451,0.0,4.514482,38.6039
6.25,20,0,4000,427.5,2538.2812,7932.1289,211.896,11.6451,0.0,4.282549,77.2078
6.25,20,0,6000,382.5,2271.0938,7097.168,211.896,11.6451,0.0,3.818682,115.8117
6.25,20,0,8000,337.5,2003.9062,6262.207,211.896,11.6451,0.0,3.354814,154.4156
6.25,20,2,2000,450.0,2671.875,8349.6094,211.896,11.6451,616.2553,4.172118,38.6039
6.25,20,2,4000,427.5,2538.2812,7932.1289,211.896,11.6451,616.2553,3.940185,77.2078
6.25,20,2,6000,382.5,2271.0938,7097.168,211.896,11.6451,616.2553,3.476318,115.8117
6.25,20,2,8000,337.5,2003.9062,6262.207,211.896,11.6451,616.2553,3.01245,154.4156
6.25,20,5,2000,450.0,2671.875,8349.6094,211.896,11.6451,1538.9961,3.659485,38.6039
6.25,20,5,4000,427.5,2538.2812,7932.1289,211.896,11.6451,1538.9961,3.427551,77.2078
6.25,20,5,6000,382.5,2271.0938,7097.168,211.896,11.6451,1538.9961,2.963684,115.8117
6.25,20,5,8000,337.5,2003.9062,6262.207,211.896,11.6451,1538.9961,2.499817,154.4156
6.25,20,8,2000,450.0,2671.875,8349.6094,211.896,11.6451,2457.5186,3.149194,38.6039
6.25,20,8,4000,427.5,2538.2812,7932.1289,211.896,11.6451,2457.5186,2.917261,77.2078
6.25,20,8,6000,382.5,2271.0938,7097.168,211.896,11.6451,2457.5186,2.453393,115.8117
6.25,20,8,8000,337.5,2003.9062,6262.207,211.896,11.6451,2457.5186,1.989526,154.4156
6.25,20,10,2000,450.0,2671.875,8349.6094,211.896,11.6451,3066.2795,2.810994,38.6039
6.25,20,10,4000,427.5,2538.2812,7932.1289,211.896,11.6451,3066.2795,2.57906,77.2078
6.25,20,10,6000,382.5,2271.0938,7097.168,211.896,11.6451,3066.2795,2.115193,115.8117
6.25,20,10,8000,337.5,2003.9062,6262.207,211.896,11.6451,3066.2795,1.651326,154.4156
6.25,40,0,2000,450.0,2671.875,8349.6094,211.896,46.5802,0.0,4.495074,38.6039
6.25,40,0,4000,427.5,2538.2812,7932.1289,211.896,46.5802,0.0,4.26314,77.2078
6.25,40,0,6000,382.5,2271.0938,7097.168,211.896,46.5802,0.0,3.799273,115.8117
6.25,40,0,8000,337.5,2003.9062,6262.207,211.896,46.5802,0.0,3.335406,154.4156
6.25,40,2,2000,450.0,2671.875,8349.6094,211.896,46.5802,616.2553,4.15271,38.6039
6.25,40,2,4000,427.5,2538.2812,7932.1289,211.896,46.5802,616.2553,3.920776,77.2078
6.25,40,2,6000,382.5,2271.0938,7097.168,211.896,46.5802,616.2553,3.456909,115.8117
6.25,40,2,8000,337.5,2003.9062,6262.207,211.896,46.5802,616.2553,2.993042,154.4156
6.25,40,5,2000,450.0,2671.875,8349.6094,211.896,46.5802,1538.9961,3.640076,38.6039
6.25,40,5,4000,427.5,2538.2812,7932.1289,211.896,46.5802,1538.9961,3.408143,77.2078
6.25,40,5,6000,382.5,2271.0938,7097.168,211.896,46.5802,1538.9961,2.944275,115.8117
6.25,40,5,8000,337.5,2003.9062,6262.207,211.896,46.5802,1538.9961,2.480408,154.4156
6.25,40,8,2000,450.0,2671.875,8349.6094,211.896,46.5802,2457.5186,3.129786,38.6039
6.25,40,8,4000,427.5,2538.2812,7932.1289,211.896,46.5802,2457.5186,2.897852,77.2078
6.25,40,8,6000,382.5,2271.0938,7097.168,211.896,46.5802,2457.5186,2.433985,115.8117
6.25,40,8,8000,337.5,2003.9062,6262.207,211.896,46.5802,2457.5186,1.970118,154.4156
6.25,40,10,2000,450.0,2671.875,8349.6094,211.896,46.5802,3066.2795,2.791585,38.6039
6.25,40,10,4000,427.5,2538.2812,7932.1289,211.896,46.5802,3066.2795,2.559652,77.2078
6.25,40,10,6000,382.5,2271.0938,7097.168,211.896,46.5802,3066.2795,2.095785,115.8117
6.25,40,10,8000,337.5,2003.9062,6262.207,211.896,46.5802,3066.2795,1.631917,154.4156
6.25,60,0,2000,450.0,2671.875,8349.6094,211.896,104.8056,0.0,4.462727,38.6039
6.25,60,0,4000,427.5,2538.2812,7932.1289,211.896,104.8056,0.0,4.230793,77.2078
6.25,60,0,6000,382.5,2271.0938,7097.168,211.896,104.8056,0.0,3.766926,115.8117
6.25,60,0,8000,337.5,2003.9062,6262.207,211.896,104.8056,0.0,3.303059,154.4156
6.25,60,2,2000,450.0,2671.875,8349.6094,211.896,104.8056,616.2553,4.120363,38.6039
6.25,60,2,4000,427.5,2538.2812,7932.1289,211.896,104.8056,616.2553,3.888429,77.2078
6.25,60,2,6000,382.5,2271.0938,7097.168,211.896,104.8056,616.2553,3.424562,115.8117
6.25,60,2,8000,337.5,2003.9062,6262.207,211.896,104.8056,616.2553,2.960695,154.4156
6.25,60,5,2000,450.0,2671.875,8349.6094,211.896,104.8056,1538.9961,3.607729,38.6039
6.25,60,5,4000,427.5,2538.2812,7932.1289,211.896,104.8056,1538.9961,3.375795,77.2078
6.25,60,5,6000,382.5,2271.0938,7097.168,211.896,104.8056,1538.9961,2.911928,115.8117
6.25,60,5,8000,337.5,2003.9062,6262.207,211.896,104.8056,1538.9961,2.448061,154.4156
6.25,60,8,2000,450.0,2671.875,8349.6094,211.896,104.8056,2457.5186,3.097438,38.6039
6.25,60,8,4000,427.5,2538.2812,7932.1289,211.896,104.8056,2457.5186,2.865505,77.2078
6.25,60,8,6000,382.5,2271.0938,7097.168,211.896,104.8056,2457.5186,2.401638,115.8117
6.25,60,8,8000,337.5,2003.9062,6262.207,211.896,104.8056,2457.5186,1.93777,154.4156
6.25,60,10,2000,450.0,2671.875,8349.6094,211.896,104.8056,3066.2795,2.759238,38.6039
6.25,60,10,4000,427.5,2538.2812,7932.1289,211.896,104.8056,3066.2795,2.527304,77.2078
6.25,60,10,6000,382.5,2271.0938,7097.168,211.896,104.8056,3066.2795,2.063437,115.8117
6.25,60,10,8000,337.5,2003.9062,6262.207,211.896,104.8056,3066.2795,1.59957,154.4156
6.25,80,0,2000,450.0,2671.875,8349.6094,211.896,186.321,0.0,4.41744,38.6039
6.25,80,0,4000,427.5,2538.2812,7932.1289,211.896,186.321,0.0,4.185507,77.2078
6.25,80,0,6000,382.5,2271.0938,7097.168,211.896,186.321,0.0,3.721639,115.8117
6.25,80,0,8000,337.5,2003.9062,6262.207,211.896,186.321,0.0,3.257772,154.4156
6.25,80,2,2000,450.0,2671.875,8349.6094,211.896,186.321,616.2553,4.075076,38.6039
6.25,80,2,4000,427.5,2538.2812,7932.1289,211.896,186.321,616.2553,3.843143,77.2078
6.25,80,2,6000,382.5,2271.0938,7097.168,211.896,186.321,616.2553,3.379275,115.8117
6.25,80,2,8000,337.5,2003.9062,6262.207,211.896,186.321,616.2553,2.915408,154.4156
6.25,80,5,2000,450.0,2671.875,8349.6094,211.896,186.321,1538.9961,3.562442,38.6039
6.25,80,5,4000,427.5,2538.2812,7932.1289,211.896,186.321,1538.9961,3.330509,77.2078
